station_id,station_name,latitude,longitude,aspect_degree,aspect_x_slope,aspect,elevation,rough,slope,waterdist,hk_ndvi,water25,water50,water100,water200,water400,relelev60,relelev120,relelev240,relelev480,relelev960,urbanicity_gauss10,urbanicity_gauss50,urbanicity_gauss100,avars_annual_range,avars_dewp_mean,avars_humid_mean,avars_max_tmax,avars_min_tmin,avars_press_mean,avars_tmean_mean,avars_windsp_mean,biovars_t_1,biovars_t_2,biovars_t_3,biovars_t_4,biovars_t_5,biovars_t_6,biovars_t_7,biovars_t_8,biovars_t_9,biovars_t_10,biovars_t_12,biovars_t_13,biovars_t_14,biovars_t_15,biovars_t_16,biovars_t_17,biovars_t_18,biovars_t_19,tmin_12_Dec,humid_11_Nov,humid_2_Feb,tmin_5_May,humid_3_Mar,dewp_6_Jun,mtmax_10_Oct,dewp_11_Nov,mtmin_9_Sep,prec_3_Mar,tmean_9_Sep,windsp_2_Feb,tmin_6_Jun,press_4_Apr,mtmax_7_Jul,dewp_5_May,mtmin_8_Aug,tmean_8_Aug,windsp_11_Nov,prec_2_Feb,windsp_3_Mar,dewp_7_Jul,mtmax_5_May,press_1_Jan,tmean_12_Dec,prec_12_Dec,tmax_8_Aug,mtmin_12_Dec,tmin_7_Jul,mtmax_6_Jun,tmax_9_Sep,tmax_10_Oct,press_8_Aug,humid_7_Jul,tmean_4_Apr,mtmin_4_Apr,press_9_Sep,tmax_11_Nov,windsp_7_Jul,mtmax_2_Feb,prec_7_Jul,mtmax_3_Mar,tmax_1_Jan,prec_5_May,press_12_Dec,tmax_4_Apr,mtmax_11_Nov,dewp_2_Feb,dewp_10_Oct,dewp_3_Mar,humid_6_Jun,humid_10_Oct,windsp_5_May,tmin_3_Mar,prec_6_Jun,mtmin_1_Jan,tmean_1_Jan,windsp_10_Oct,tmin_2_Feb,windsp_6_Jun,humid_5_May,tmax_12_Dec,press_6_Jun,tmin_4_Apr,mtmin_10_Oct,tmax_3_Mar,tmean_10_Oct,mtmax_1_Jan,press_5_May,prec_10_Oct,dewp_4_Apr,tmax_2_Feb,humid_9_Sep,dewp_1_Jan,mtmax_4_Apr,press_7_Jul,humid_8_Aug,press_11_Nov,prec_8_Aug,windsp_9_Sep,tmean_2_Feb,mtmin_2_Feb,mtmax_12_Dec,tmin_10_Oct,tmean_3_Mar,mtmin_3_Mar,prec_9_Sep,tmin_1_Jan,windsp_8_Aug,dewp_9_Sep,humid_1_Jan,dewp_8_Aug,mtmin_5_May,tmean_5_May,windsp_12_Dec,humid_12_Dec,tmin_11_Nov,windsp_1_Jan,tmin_8_Aug,mtmin_6_Jun,tmean_6_Jun,tmax_7_Jul,tmin_9_Sep,prec_1_Jan,press_10_Oct,dewp_12_Dec,mtmin_11_Nov,tmax_5_May,press_3_Mar,prec_4_Apr,press_2_Feb,windsp_4_Apr,mtmax_9_Sep,mtmin_7_Jul,tmean_7_Jul,tmax_6_Jun,mtmax_8_Aug,tmean_11_Nov,prec_11_Nov,humid_4_Apr
6021,Hong Kong Taoist Association Ching Chung Secondary School,22.31412064,114.2326909,223.70580434766902,-3.248883184416683,-0.2003304958744492,53.94141674046923,20.601930394825892,12.357901892296402,1278.2392252903808,0.14462735,1.0000000000000426,0.9863062842576193,0.8305333672952296,0.7844840722542354,0.6651570980653692,12.175196382150489,21.527312576389917,33.94847149685485,45.42209037178444,50.319995179570974,44.65158,46.773144,47.79567,27.655338,18.711538,78.12741,35.587574,7.9322352,1012.6788,23.149662,9.222636,23.545124,5.3358016,28.590397,500.7636,32.079975,13.41825,18.661724,28.949396,16.981491,28.95357,2297.068,452.46774,31.868826,81.54719,1173.3164,102.94288,1150.0183,102.94288,8.504315,73.630585,77.63797,19.850063,79.90975,24.683979,28.578932,16.10778,25.61256,74.3635,27.940874,8.814979,23.270044,1012.6756,31.857494,22.663734,26.333944,28.758974,9.08118,31.868826,10.442588,25.172531,28.682243,1020.0526,17.425787,33.348663,35.587574,14.800221,23.862425,30.905243,34.439266,32.184105,1005.2987,83.04705,22.537027,20.359186,1008.5662,29.809793,9.238686,19.676502,352.8554,21.683815,25.229912,341.2814,1019.9054,30.713806,24.927298,12.465443,19.944006,15.034775,83.249916,72.98328,9.665137,11.436666,452.46774,13.41825,15.799124,9.459455,8.948306,8.984514,83.13884,26.446112,1005.9206,15.904525,23.135704,28.188269,25.416773,18.96264,1009.108,115.60749,19.284544,26.360062,77.695335,10.213926,25.395744,1005.4614,82.01283,1016.9229,367.99326,8.840418,16.567316,14.330092,20.701242,19.126497,18.836163,16.63804,285.4449,8.019061,8.858055,23.158678,71.908066,24.982056,23.876297,25.927935,8.952162,68.79871,13.9379,8.7196,23.685465,26.127008,28.093756,35.101326,23.184572,37.725395,1013.7048,10.826986,19.502682,32.620617,1016.103,150.37865,1018.4265,9.614857,31.10518,26.39271,28.702309,34.07204,32.079975,21.789923,53.7328,83.51661
6022,Lok Sin Tong Ku Chiu Man Secondary School,22.36069286,114.1238227,188.53598379282985,-4.530536265987904,-0.3311131836236008,42.704689079331246,28.837695961074292,14.779266882984215,1017.349664614328,0.1351856,0.9999254098361081,0.944336112173475,0.8920179826799256,0.7962435773931055,0.7475649513774705,14.185219437692096,23.367290467466137,34.207235542314294,39.60912797448738,40.70365873478991,55.743683,55.686424,55.748207,27.753475,18.581915,76.390915,35.438255,7.6847796,1012.6647,23.397888,9.202871,23.77435,5.5762205,29.825119,489.1991,32.057255,13.36245,18.694807,28.97739,17.286453,28.99205,2211.292,443.4833,29.206238,83.174866,1137.5876,102.62138,1077.7296,102.62138,8.284924,71.52765,75.87296,20.095778,77.84342,24.673618,28.997032,16.000126,25.6426,70.36271,28.083788,8.536451,23.31557,1012.5236,31.914019,22.608505,26.34934,28.790756,8.527398,29.206238,10.74483,25.031912,29.047644,1020.082,17.659557,32.59135,35.438255,14.786032,24.019321,30.912457,34.37734,32.389378,1005.1794,81.5931,22.91575,20.638021,1008.6296,30.227753,9.560082,20.294096,341.62646,22.363943,25.488482,342.7847,1019.9883,30.720325,25.420582,12.455031,19.73655,15.055186,82.84708,71.09536,10.351697,11.384195,443.4833,13.36245,16.010805,9.04606,9.031451,9.364533,81.91876,26.8685,1005.824,15.959063,23.184484,28.4815,25.654364,19.422287,1009.071,101.20974,19.048374,26.684843,76.394936,9.894758,25.824636,1005.4856,80.628174,1017.0618,352.478,8.7885275,17.03715,14.679097,21.17475,19.135618,19.353607,16.989079,266.95975,7.7817717,8.667222,23.040125,69.600784,24.828512,24.061977,26.191807,8.253617,66.595665,13.79355,8.2849,23.76944,26.13229,28.166906,35.081776,23.192223,40.823788,1013.7554,10.610286,19.51051,32.596127,1015.9755,147.3558,1018.4002,10.309137,31.320812,26.498981,28.842075,34.00575,32.057255,22.068071,42.410233,80.77311
6023,St Paul's College,22.28445786,114.1386983,188.76599363739714,10.574965644221637,0.7656088672553426,59.087735632370695,20.054437457395547,13.260313088611182,577.0855407295734,0.098842576,0.9142073770492145,0.713851676226934,0.5242647987772618,0.474704705797771,0.511250252281334,12.973046219927486,23.427758360178508,38.66749995202513,53.49829759568026,57.026935632370694,37.96627,36.31213,30.544897,26.624838,18.995403,77.961075,34.756996,8.132158,1012.7788,23.236347,13.792841,23.644745,4.785807,27.353622,480.06076,31.544956,14.051362,17.493593,28.732382,17.284193,28.733791,2071.048,411.76584,27.837132,83.439285,1084.3077,89.70326,1069.9279,89.70326,9.577636,72.333115,77.58654,20.209362,79.7555,24.817783,28.49166,16.455832,25.583876,70.14237,27.586437,13.775872,23.347862,1013.094,31.345034,22.944061,26.371574,28.563576,14.021944,27.858395,15.287139,25.214376,28.540106,1020.4533,17.841354,28.116405,34.756996,15.633808,23.89385,30.49933,33.90815,31.8543,1005.4046,83.13144,22.65218,20.782494,1008.6056,29.556303,13.086408,19.773886,329.06644,21.842981,24.768082,311.56586,1019.7403,30.066875,24.940897,13.364206,19.892948,15.407604,84.50137,72.094826,14.041926,11.757984,411.76584,14.051362,16.068079,14.373453,9.301973,13.323952,83.856316,26.19115,1005.9238,16.22415,23.739183,27.773613,25.604233,18.96506,1009.0902,94.72046,19.543787,25.844084,77.91705,10.765091,25.314066,1005.6458,82.462166,1016.851,343.47546,13.563025,16.916573,14.909912,20.37113,20.010046,19.021788,17.034538,240.55365,8.132158,12.771413,23.351046,71.574326,24.97775,24.04501,25.93625,13.386789,67.40471,14.489195,13.377222,23.82111,26.147942,27.932068,34.34143,23.033237,33.728466,1013.7104,11.210359,20.236942,31.984224,1016.5124,138.05196,1018.3148,14.504959,30.822697,26.485456,28.573944,33.4302,31.544943,22.13969,42.002514,82.915535
6024,Caritas Wu Cheng-Chung Secondary School,22.26759742,114.1293293,230.0114249936761,-4.323274019188524,-0.23714281847305588,98.30217375368969,27.546035446011363,18.38511834406732,518.4627566877632,0.2127115,0.8811737704918345,0.7294478521351612,0.5077843606723103,0.36588275867540937,0.41603119359564916,19.228274947574594,38.290875142174464,68.4845550118696,90.80437470405113,96.2582432854617,23.034895,22.112373,18.840809,25.545738,18.869032,78.996826,34.242294,8.696555,1012.6946,22.939213,15.44999,23.358423,4.715752,27.259216,473.80634,31.079878,13.783808,17.29607,28.344318,17.107887,28.375,2023.097,403.67245,27.357857,83.56912,1061.0253,88.28953,933.6446,88.28953,9.368771,73.17136,78.629234,19.969635,80.75037,24.742514,28.10237,16.366697,25.653149,69.54067,27.544338,15.237153,23.048225,1012.6966,30.861431,22.834852,26.047855,28.16125,15.592494,27.56859,17.17209,25.131166,28.1678,1019.9156,17.581837,27.424204,34.241096,15.389108,23.611368,30.073719,33.533974,31.466894,1005.4578,84.34107,22.331047,20.499384,1008.6779,29.203121,14.97917,19.509527,321.48587,21.569263,24.423162,304.4173,1019.7415,29.662476,24.591404,12.77095,19.775846,15.359588,85.83914,73.0936,15.779165,11.416565,403.67245,13.783808,15.799178,15.834494,9.738176,15.43074,85.0876,25.846819,1006.0088,15.911953,23.420202,27.383076,25.256878,18.678078,1009.15,87.21904,19.45429,25.485998,79.128685,10.676828,24.980806,1005.7413,83.71259,1016.8675,335.86694,15.15405,16.664274,14.706995,20.579805,19.754145,18.773645,16.792679,233.93057,8.713672,14.072787,23.239338,72.19594,24.880312,23.753113,25.589466,14.931728,68.06325,14.984697,14.811189,23.52889,25.835241,27.553318,33.838192,23.243418,33.296726,1013.794,11.195992,19.957102,31.57017,1016.0154,136.58328,1018.2685,16.404829,30.40165,26.167929,28.178734,32.979374,31.079731,21.836596,42.091312,83.94905
6025,HKSKH Lady MacLehose Centre,22.36525448,114.136523,204.7534572137197,2.4202054087414195,0.09502278846483259,66.21334470533964,66.81679913067377,27.901760307829477,2393.7453805225887,0.07384682,1.0000000000000426,1.000000000000135,0.972018288334641,0.8967542142002957,0.7698933866045334,30.336724452752865,37.231614965776906,46.283467629358896,56.05587422226939,61.27724087378876,67.2757,59.76358,47.934883,28.725788,18.47317,76.76942,35.491238,6.7654486,1012.7939,23.193363,8.656567,23.632076,5.8483815,30.715006,490.91714,32.08159,13.042599,19.03899,28.871231,17.100372,28.891106,2292.0916,461.0819,30.614687,83.59679,1187.8218,104.18704,1130.709,104.18704,7.7790256,72.12977,76.17536,19.848577,78.16195,24.554613,28.977581,15.851232,25.223125,71.2675,27.765957,8.112539,23.122015,1012.779,31.892694,22.4618,26.150534,28.648912,8.142471,30.614687,10.019487,24.941315,29.0555,1020.4184,17.370487,33.774464,35.491238,14.420058,23.869896,30.868534,34.457623,32.405827,1005.2946,82.02144,22.777084,20.415718,1008.6898,30.319818,8.9505,20.385147,356.86438,22.437464,25.74901,350.14084,1020.1022,30.81605,25.389158,12.5138235,19.6584,14.903866,83.02414,71.6659,9.719988,11.049773,461.0819,13.042599,15.78474,8.621304,8.282099,8.708312,82.10402,26.96898,1005.8796,15.6677065,22.853907,28.677784,25.39743,19.467285,1009.1242,107.27405,18.934519,26.951565,76.68915,9.717273,25.886143,1005.5044,80.91808,1017.1476,369.8756,8.128831,16.849215,14.3896265,20.897514,18.72277,19.18885,16.759937,277.96255,6.9287314,8.142697,22.978275,70.031784,24.740185,23.860334,26.04506,7.925757,67.17423,12.941066,7.8645563,23.618206,25.935263,28.01715,35.050102,22.69003,39.797886,1013.8142,10.42273,19.144772,32.53994,1016.2576,149.7381,1018.5157,9.542353,31.3366,26.29876,28.685888,33.91965,32.08159,21.789576,43.6998,81.137215
6026,Shak Chung Shan Memorial Catholic Primary School,22.36363474,114.1134533,197.10283516444989,1.3474952878339352,0.12250132874624364,9.165918590515155,6.038240040913991,3.7397984033267484,230.63853777355587,0.10422621,0.7895313613685184,0.814511042757852,0.8867888823676195,0.7842982285192817,0.7441124990601423,3.3724097264415382,5.253127835246605,6.7839275970005195,7.157042923154981,7.165918590515156,59.79234,55.193413,49.79071,27.534073,18.775526,75.98748,35.413498,7.879422,1012.6674,23.579792,9.592945,23.820135,5.1709075,28.264887,491.2356,32.003307,13.710955,18.292353,28.61297,17.309013,29.05131,2107.8108,431.93948,26.912453,83.56092,1094.8024,98.85375,1088.2275,98.85375,8.754894,70.86116,75.409546,20.257893,77.38387,24.817553,28.860403,16.276962,25.808157,69.294655,28.169588,9.778107,23.479406,1012.6486,31.996378,22.86895,26.49423,28.986208,9.939244,26.912453,10.15711,25.147692,28.9195,1020.2583,17.866322,29.912357,35.299892,15.202992,24.181679,30.927946,34.10754,32.225517,1005.0496,81.01298,23.10656,20.929977,1008.5477,29.878893,8.897561,19.980919,332.6627,22.087193,24.885538,328.22958,1019.92664,30.538105,25.28932,12.760076,19.846298,15.159242,82.45337,70.47824,9.765945,11.565006,431.93948,13.710955,16.183884,10.518405,9.19901,8.634959,81.53281,26.529507,1005.74115,16.128931,23.612713,28.041187,25.901964,19.198376,1008.997,97.71403,19.285587,26.098219,76.03179,10.320329,25.610207,1005.49225,80.21999,1017.0076,325.28226,9.451889,17.204334,14.839508,20.921335,19.65744,19.411219,17.149559,243.86719,7.879422,9.007363,23.15538,70.17697,24.94908,24.225882,26.39265,9.5989,66.06173,14.062062,9.608317,24.043627,26.291227,28.3848,35.358593,23.307083,42.02895,1013.6786,10.719166,19.889206,32.84733,1016.15,143.04599,1018.51105,9.757544,31.139372,26.661758,29.06535,34.275806,31.936108,22.284626,36.921074,80.227264
6027,Baptist Wing Lung Secondary School,22.39879101,113.971028,157.91078882517743,-0.31157165383615976,0.06643750482860657,12.245687074789886,4.009720476639394,2.763430183216944,2025.640722102128,0.07461562,1.0000000000000426,1.000000000000135,0.9999520122266798,0.8358172835175314,0.5317552994745758,2.5733560538704876,4.402054596349072,6.27900628071928,8.385167158763773,9.877721782707265,74.53273,68.867256,57.136063,28.46605,18.386036,73.59165,35.76212,7.2960696,1012.6288,23.727043,9.0103035,24.191004,6.2977824,32.123264,493.98026,32.5978,12.993712,19.604088,29.384478,17.533197,29.384481,1903.8997,364.00192,33.206055,79.098076,947.4758,110.92735,947.255,110.92735,8.294173,69.73444,73.030594,20.415257,74.89364,24.526701,29.871946,15.458135,25.494122,68.41666,28.197546,7.618475,23.466267,1012.6025,32.548225,22.340929,26.442215,29.000826,6.4923086,33.206055,11.605216,24.783775,30.148947,1020.3336,17.824211,36.71582,35.76212,14.639076,24.238432,31.755829,34.92833,33.205868,1005.1041,78.61889,23.43679,20.86429,1008.565,31.192663,11.124619,21.184923,261.71335,23.502834,26.447006,287.5034,1019.9759,31.455362,26.032438,12.68424,19.564344,15.03406,79.50555,68.727325,11.306941,11.478253,364.00192,12.993712,16.054676,6.6818843,8.665862,11.035082,78.10134,27.690725,1005.6622,16.019129,23.235994,29.463913,26.056684,20.007671,1008.9576,65.20245,18.683197,27.616762,74.38214,9.513261,26.856441,1005.3584,78.03436,1017.101,321.7605,7.8505936,17.483534,14.923473,21.450323,19.273563,20.022253,17.331354,227.75035,7.2960696,8.755002,23.019709,66.70896,24.719183,24.29094,26.698,6.38951,64.499626,13.097285,7.075707,23.900005,26.272997,28.559973,35.364742,22.972189,41.00549,1013.7583,10.304898,19.327372,33.328094,1016.139,153.33473,1017.9882,12.188306,32.121365,26.68981,29.15685,34.633,32.5978,22.233196,43.289005,76.862976
6028,Ho Koon Education Center,22.38384169,114.1079789,193.10145997041332,-11.966979871215974,-0.6536715441369924,132.95765927592265,27.934879191249433,18.798224175442908,1370.1529847273189,0.323442,1.0000000000000426,0.9900063734864288,0.9393418237395905,0.9041702526045685,0.7994779887662495,18.47645183819735,35.85988052820324,64.27324516517321,103.64477343056504,127.90917650100458,7.0187564,7.508147,8.855561,28.725918,18.156666,79.12605,34.727962,6.002041,1012.7608,22.384726,9.988105,22.820217,6.3109627,32.15964,488.4302,31.313112,11.69153,19.621584,27.236725,16.327951,28.025454,2222.7373,464.3386,30.525307,83.889435,1157.0059,105.77888,1046.8317,105.77888,6.3617535,73.165344,79.07081,18.8871,80.8122,24.49203,28.269487,15.597113,24.524755,73.05315,27.247637,9.686692,22.157597,1012.4084,31.231018,22.182657,25.102879,27.806631,9.843184,30.525307,11.286484,24.641779,28.461262,1020.0194,16.426975,33.490963,34.66981,13.19614,23.11986,30.187225,33.892807,31.690838,1005.209,83.05231,22.0227,19.465717,1008.7176,29.6342,10.356515,19.88896,351.66626,21.993074,25.053545,340.9716,1020.2555,30.163366,24.72197,11.511025,19.346678,14.647691,86.0647,74.24974,10.939231,9.520567,464.3386,11.69153,14.82058,10.144553,7.639114,10.298574,85.16206,26.309612,1005.99,14.3476,21.71426,28.006618,24.495813,18.90338,1009.1488,97.7121,18.633028,26.255865,80.28645,9.412518,25.345694,1005.6595,83.27768,1017.2992,334.4841,9.562288,16.081604,13.479028,20.808676,17.590775,18.475475,15.827914,264.55453,6.0718303,7.7555313,22.909042,73.484276,24.43603,22.897503,25.240368,9.600735,67.87763,12.06686,9.409372,22.925856,24.935534,27.247444,34.727936,22.098776,41.762608,1013.9906,10.070404,17.841099,32.06856,1015.803,149.80988,1018.6289,10.9741,30.584534,25.300482,27.93097,33.3784,31.313112,20.820503,40.368027,83.009544
6029,Lingnan Hang Yee Memorial Secondary School,22.26343722,114.2511955,184.20818804643227,4.785358399741641,0.2857620657074364,24.585431373395355,15.249425470517364,10.00539306757084,325.0051606123513,0.16593085,0.7619780322137076,0.5612917675059071,0.5212375182126832,0.6040669988309793,0.4325197246335528,9.211668760640396,15.527800397395259,19.781814051218326,21.712721085168585,22.585431373395355,34.805096,28.80881,20.601347,26.516783,19.142456,78.43646,35.300182,8.7834,1012.6579,23.258028,12.788963,23.633669,4.682218,26.469637,496.96924,31.849548,14.166915,17.682634,28.949919,17.144821,28.955126,1992.0796,396.455,26.600214,81.65286,1026.1588,86.49756,1024.6191,86.49756,9.807045,73.37506,77.89322,20.123201,80.15506,24.950851,28.433754,16.689562,25.926264,71.27469,27.93725,13.495264,23.413803,1012.9065,31.696835,23.120699,26.474064,28.766134,14.319483,27.853611,12.992435,25.435759,28.435732,1020.17523,17.790045,26.602688,35.292915,15.714604,23.914824,30.843473,34.27615,32.089756,1005.345,83.48887,22.536983,20.707281,1008.4199,29.469036,11.193191,19.264624,309.54776,21.293468,24.591469,292.8533,1019.6663,30.386036,24.771065,13.084674,20.186417,15.312336,83.62515,72.595474,11.442649,11.905709,396.455,14.166915,16.022127,14.707839,9.603901,11.118734,83.73857,26.07527,1005.8505,16.245232,23.869003,27.56618,25.68566,18.690668,1008.9986,94.1644,19.785355,25.606468,77.84719,11.062098,25.07967,1005.5093,82.7747,1016.6836,320.14127,12.700677,16.62365,14.61757,20.41455,20.221455,18.706982,16.835981,237.0354,8.7834,12.072429,23.53767,73.084816,25.238941,24.046188,25.957987,14.003037,68.643524,14.927748,13.524353,23.90288,26.316086,28.228855,34.911736,23.421417,32.04125,1013.552,11.305094,20.282782,32.531914,1016.3522,138.2891,1018.4353,11.897474,30.927677,26.553988,28.76547,34.09521,31.845823,22.075174,45.821003,84.01583
6030,MKMCF Ma Chan Duen Hey Memorial College,22.31996411,114.2572922,146.5896732184563,1.5688554865903495,0.06611312384029543,23.897142318857906,10.835810097711173,6.729767131722058,1409.3764440796472,0.15624538,1.0000000000000426,0.9988737794775089,0.8607327559860487,0.6629415958788745,0.6360978846696332,6.2166930751797675,10.590205471617384,15.525035062278072,16.97653236161485,17.899272874995443,40.370758,36.85688,31.041737,28.008469,18.820719,78.11752,35.959938,7.951469,1012.6331,23.263098,8.63745,23.691185,5.464411,28.871422,505.0394,32.39562,13.469551,18.92607,29.162683,17.075226,29.162691,2255.793,436.3586,32.429558,80.64113,1133.1595,103.38082,1132.8998,103.38082,8.705839,73.75147,77.71362,19.987812,79.99534,24.802713,28.848562,16.167126,25.56591,73.66776,27.961452,7.610522,23.407919,1012.7898,32.105743,22.729652,26.463121,28.86779,7.984048,32.429558,10.2988,25.28788,28.916069,1020.1286,17.595356,33.571064,35.959938,14.848587,23.983826,31.210579,34.826668,32.479855,1005.22,82.924965,22.571579,20.386768,1008.4682,30.059975,9.187228,19.821619,334.61578,21.793148,25.488398,344.14584,1019.7784,31.017931,25.148027,12.775969,20.065573,15.115557,82.99129,73.00243,9.443898,11.678948,436.3586,13.469551,15.927455,8.322094,8.832061,8.899329,83.10908,26.69333,1005.8489,16.081303,23.20795,28.410769,25.608397,19.130697,1009.0384,109.65564,19.31668,26.639269,77.73124,10.193686,25.5713,1005.3722,81.94507,1016.8104,362.1853,8.328309,16.616274,14.447613,20.733284,19.240345,18.94648,16.726696,283.3333,7.9556084,8.340103,23.30225,71.60842,25.103683,24.009985,26.018972,8.033147,68.90704,13.80735,7.721085,23.74074,26.271387,28.243479,35.28356,23.09995,37.380207,1013.6393,10.987839,19.580515,32.82703,1016.2808,151.5733,1018.2226,9.480842,31.406044,26.529669,28.844269,34.325363,32.39562,21.95566,56.876663,83.73028
6031,CUHK FAA Thomas Cheung School,22.36098805,114.1725639,212.0118081197502,5.712885432803265,0.4390359097423525,49.46202230298095,19.881148663500944,11.82483167858263,4564.803554779423,0.20529795,1.0000000000000426,1.000000000000135,1.0000000000004956,0.9715286081625365,0.7871704776642411,11.228751572906036,18.99415940087699,29.387426231602266,37.452166800032636,40.632239139668876,25.36938,23.649776,19.064503,29.956188,18.560791,78.000465,35.935642,5.979452,1012.8046,22.995735,7.304892,23.535381,6.4524736,32.32121,500.2358,32.45236,12.489238,19.96312,28.909344,16.889408,28.90975,2370.1562,476.465,31.969578,83.43554,1227.4047,105.0509,1220.564,105.0509,7.114909,72.42486,77.94883,19.463223,80.06678,24.745762,29.178759,15.881033,24.822477,71.169716,27.627527,7.205886,22.904024,1012.8821,32.232464,22.516006,25.881874,28.641226,7.275561,31.969578,8.338903,25.037556,29.274113,1020.5485,17.02775,34.792053,35.935642,13.869718,23.724512,31.176588,35.020836,32.6812,1005.2672,81.9586,22.569107,20.028915,1008.558,30.554094,7.3094907,20.52384,373.11044,22.545538,26.129015,357.4337,1020.1212,31.203897,25.531994,12.396288,19.78594,14.892111,83.99888,72.8401,8.118707,10.467936,476.465,12.489238,15.462284,7.7701335,7.5062704,6.8889728,83.57716,27.202381,1005.8694,15.198628,22.472427,29.05101,25.205023,19.62915,1009.0544,118.9516,19.04714,27.343266,78.3221,9.833898,26.091341,1005.4465,81.81574,1017.1356,377.82928,6.8354845,16.488483,13.938572,20.885931,18.246988,18.860395,16.318874,291.56384,5.9799695,5.996346,23.308971,72.77179,24.849937,23.560392,25.893013,7.1710873,67.66485,12.000025,7.0269046,23.495384,25.687517,28.002972,35.603386,22.223032,38.28926,1013.7696,10.4348345,18.614492,32.849125,1016.3875,151.6939,1018.6154,7.7212267,31.617355,26.025248,28.684393,34.232555,32.45236,21.486637,46.887825,82.615875
6032,Ju Ching Chu Secondary School (Tuen Mun),22.38895807,113.9659506,128.999815695721,-1.7256514973099317,-0.2316919330979128,23.737005056641372,9.664779744581965,6.641024128185379,1195.1654018434178,0.20273326,1.0000000000000426,1.000000000000135,0.9742157412128915,0.7426667537073328,0.5250354369950174,5.669419941746801,9.983934321967233,15.42860088881927,19.4669741369068,21.717102188043267,25.599327,26.243782,29.047625,28.58525,18.372057,74.56805,35.514206,6.9289546,1012.6051,23.479475,9.7930565,23.923859,6.382186,32.256,494.4114,32.364132,12.583181,19.780947,29.127213,17.272123,29.127213,1884.4642,364.84256,32.78477,78.61218,928.9046,112.01813,928.9046,112.01813,7.9801006,69.64389,74.683495,20.128372,76.52267,24.61474,29.621319,15.413903,25.208925,68.91689,27.99465,8.358746,23.179785,1012.5834,32.338367,22.309721,26.133171,28.770884,7.2170672,32.78477,12.610582,24.708456,29.929762,1020.2412,17.600414,36.8082,35.51316,14.320462,24.004087,31.570778,34.812637,32.94636,1004.993,78.49496,23.144913,20.539639,1008.5149,30.902344,12.1505165,20.928097,259.48416,23.2501,26.093132,287.6209,1019.9515,31.202257,25.807964,12.5412035,19.504463,15.059372,80.79674,69.53582,12.248136,11.011833,364.84256,12.583181,15.767909,7.382903,8.402616,12.121795,79.66649,27.393019,1005.6893,15.63705,22.947079,29.155794,25.832056,19.78345,1008.9287,63.49069,18.649797,27.25118,75.9244,9.575705,26.600409,1005.4138,78.821335,1017.1057,304.5778,8.732163,17.19562,14.703053,21.314497,19.002972,19.746778,17.0158,226.6286,6.9289546,8.579338,23.084806,68.46511,24.649193,23.994286,26.416212,7.072042,64.40425,12.758728,7.7796516,23.67096,25.974754,28.3405,35.352695,22.671434,42.425163,1013.8015,10.353307,18.989153,33.199688,1016.1014,153.19936,1017.9375,13.263742,31.87217,26.383684,28.953247,34.506405,32.36251,21.990519,43.68506,77.85751
6033,S.T.F.A. Ho Yat Tung Primary School (A.M.),22.38958,113.97395,187.1668702922828,-0.03406025589335023,-0.048298217349298796,6.749185139472803,2.7595988125738966,1.8934667157241067,946.7983198554564,0.11568048,1.0000000000000426,1.000000000000135,0.9728367294961295,0.7865458025167105,0.5449716809667101,1.4718903308766118,2.0554193852074976,2.8863406477111266,4.280894163433721,4.749185139472805,48.595337,51.28184,51.64927,28.294424,18.427988,73.74538,35.607525,7.3130984,1012.6058,23.7309,9.195883,24.11003,6.1091905,31.389593,494.57846,32.466774,13.006143,19.46063,29.32418,17.459217,29.32418,1897.8518,366.18835,32.068474,78.88925,939.0728,111.68255,939.0728,111.68255,8.3731785,69.46091,73.43474,20.409935,75.31839,24.601572,29.684488,15.497423,25.498402,68.46376,28.208462,7.8546185,23.459364,1012.6092,32.465137,22.396282,26.434113,29.010647,6.7282133,32.068474,11.847478,24.799263,29.965195,1020.2976,17.872988,36.47704,35.607525,14.699385,24.233606,31.651917,34.7525,33.00615,1004.9836,78.44108,23.402401,20.855827,1008.5348,30.91633,11.268855,20.929028,262.93793,23.246237,26.062593,290.0883,1019.9378,31.24296,25.875593,12.7200575,19.582737,15.090088,79.81196,68.678154,11.491512,11.466143,366.18835,13.006143,16.064835,6.9406514,8.712886,11.167606,78.548935,27.414577,1005.6542,16.022118,23.285843,29.144257,26.086151,19.824627,1008.9376,65.32683,18.713863,27.22342,74.64369,9.613764,26.616425,1005.3738,78.082504,1017.0817,309.94656,8.080531,17.457035,14.9602,21.335917,19.333933,19.986153,17.3152,227.51096,7.3130984,8.6420555,23.002102,67.136955,24.732845,24.285444,26.674747,6.593953,64.31425,13.148492,7.3152704,23.900528,26.267519,28.564154,35.41517,22.965212,43.13704,1013.7561,10.385843,19.376925,33.323967,1016.1409,152.72023,1017.962,12.419855,31.934748,26.680212,29.173475,34.64464,32.446186,22.26976,42.98635,77.07301
