"","tavg","prcp","wspd_anomaly","wdir_sin","wdir_cos","pres"
"31",0.0465116279069767,0.609097127222982,0.490766073871409,0.583447332421341,0.696306429548564,0.931942544459644
"32",0.0735294117647059,0.609097127222982,0.875170998632011,0.938098495212038,0.418946648426813,0.92578659370725
"33",0.119699042407661,0.609097127222982,0.944254445964432,0.816689466484268,0.543775649794802,0.905950752393981
"34",0.162448700410397,0.609097127222982,0.815663474692202,0.845759233926129,0.528727770177839,0.860807113543092
"35",0.0896032831737346,0.609097127222982,0.410396716826265,0.428522571819425,0.817373461012312,0.868673050615595
"36",0.119699042407661,0.609097127222982,0.764363885088919,0.676128590971272,0.627906976744186,0.876196990424077
"37",0.119699042407661,0.609097127222982,0.973324213406293,0.845759233926129,0.528727770177839,0.826949384404925
"38",0.168946648426813,0.609097127222982,0.473666210670315,0.486662106703146,0.770519835841313,0.892270861833105
"39",0.0978112175102599,0.609097127222982,0.540355677154583,0.420656634746922,0.824897400820793,0.961012311901505
"40",0.0656634746922025,0.609097127222982,0.254445964432285,0.415526675786594,0.830027359781122,0.986662106703146
"41",0.0735294117647059,0.609097127222982,0.318057455540356,0.44562243502052,0.808139534883721,0.949726402188782
"42",0.12311901504788,0.609097127222982,0.648768809849521,0.663816689466484,0.637140902872777,0.868673050615595
"43",0.203146374829001,0.609097127222982,0.162448700410397,0.387824897400821,0.856361149110807,0.770861833105335
"44",0.203146374829001,0.609097127222982,0.333789329685363,0.568057455540356,0.704856361149111,0.621751025991792
"45",0.320109439124487,0.609097127222982,0.897742818057456,0.74281805745554,0.319083447332421,0.524281805745554
"46",0.353625170998632,0.609097127222982,0.859097127222982,0.59233926128591,0.259917920656635,0.514363885088919
"47",0.0263337893296854,0.609097127222982,0.982558139534884,0.201778385772914,0.926812585499316,0.89500683994528
"48",0.0246238030095759,0.609097127222982,0.736320109439125,0.294459644322845,0.944938440492476,0.993160054719562
"49",0.0386456908344733,0.609097127222982,0.551641586867305,0.498290013679891,0.761627906976744,0.989740082079343
"50",0.10499316005472,0.609097127222982,0.616963064295486,0.772229822161423,0.565321477428181,0.967510259917921
"51",0.126538987688098,0.609097127222982,0.624145006839945,0.74281805745554,0.581395348837209,0.971956224350205
"52",0.197674418604651,0.609097127222982,0.648768809849521,0.772229822161423,0.333789329685363,0.991108071135431
"53",0.214090287277702,0.609097127222982,0.254445964432285,0.471272229822161,0.783857729138167,0.985294117647059
"54",0.234610123119015,0.609097127222982,0.938098495212038,0.938098495212038,0.48187414500684,0.965116279069767
"55",0.25,0.609097127222982,0.967168262653899,0.971272229822161,0.44015047879617,0.868673050615595
"56",0.325239398084815,0.609097127222982,0.15766073871409,0.35328317373461,0.890218878248974,0.764021887824897
"57",0.377906976744186,0.609097127222982,0.0957592339261286,0.428522571819425,0.817373461012312,0.770861833105335
"58",0.298563611491108,0.609097127222982,0.944254445964432,0.772229822161423,0.333789329685363,0.819425444596443
"59",0.276333789329685,0.609097127222982,0.76983584131327,0.706224350205198,0.602941176470588,0.770861833105335
"60",0.343365253077975,0.609097127222982,0.024281805745554,0.282147742818057,0.958960328317373,0.589603283173735
"61",0.359781121751026,0.609097127222982,0.0205198358413133,0.0369357045143639,0.725034199726402,0.567373461012312
"62",0.26265389876881,0.609097127222982,0.923050615595075,0.971272229822161,0.44015047879617,0.714432284541724
"63",0.225718194254446,0.609097127222982,0.959302325581395,0.786935704514364,0.557113543091655,0.770861833105335
"64",0.214090287277702,0.609097127222982,0.501709986320109,0.486662106703146,0.770519835841313,0.776333789329685
"65",0.130984952120383,0.609097127222982,0.465116279069767,0.559507523939809,0.709302325581395,0.832763337893297
"66",0.162448700410397,0.609097127222982,0.949384404924761,0.786935704514364,0.557113543091655,0.714432284541724
"67",0.334815321477428,0.609097127222982,0.753761969904241,0.772229822161423,0.333789329685363,0.534541723666211
"68",0.387140902872777,0.609097127222982,0.834473324213406,0.685362517099863,0.293775649794802,0.38953488372093
"69",0.451436388508892,0.609097127222982,0.819767441860465,0.449726402188783,0.169288645690834,0.270519835841313
"70",0.359781121751026,0.609097127222982,0.862859097127223,0.158686730506156,0.877564979480164,0.530095759233926
"71",0.182626538987688,0.609097127222982,0.954514363885089,0.631668946648427,0.660396716826265,0.728796169630643
"72",0.298563611491108,0.609097127222982,0.970588235294118,0.845759233926129,0.528727770177839,0.583789329685363
"73",0.414500683994528,0.609097127222982,0.557113543091655,0.694596443228454,0.611833105335157,0.600547195622435
"74",0.298563611491108,0.609097127222982,0.701436388508892,0.357729138166895,0.884746922024624,0.75547195622435
"75",0.25,0.609097127222982,0.571819425444596,0.626196990424077,0.665184678522572,0.826949384404925
"76",0.26265389876881,0.609097127222982,0.918262653898769,0.971272229822161,0.468536251709986,0.832763337893297
"77",0.25,0.609097127222982,0.911080711354309,0.715458276333789,0.595759233926129,0.796511627906977
"78",0.272571819425445,0.609097127222982,0.551641586867305,0.706224350205198,0.602941176470588,0.632352941176471
"79",0.284199726402189,0.609097127222982,0.382694938440492,0.588577291381669,0.691860465116279,0.573187414500684
"80",0.30608755129959,0.609097127222982,0.551641586867305,0.656292749658003,0.642612859097127,0.600547195622435
"81",0.365595075239398,0.609097127222982,0.810533515731874,0.971272229822161,0.468536251709986,0.600547195622435
"82",0.444596443228454,0.609097127222982,0.193570451436389,0.486662106703146,0.770519835841313,0.550615595075239
"83",0.464774281805746,0.609097127222982,0.446990424076607,0.874145006839945,0.514021887824897,0.555745554035568
"84",0.399110807113543,0.609097127222982,0.883378932968536,0.971272229822161,0.468536251709986,0.593707250341997
"85",0.399110807113543,0.609097127222982,0.843023255813954,0.992476060191518,0.456224350205198,0.544117647058823
"86",0.414500683994528,0.609097127222982,0.551641586867305,0.971272229822161,0.44015047879617,0.514363885088919
"87",0.471956224350205,0.609097127222982,0.658002735978112,0.728112175102599,0.30984952120383,0.498632010943912
"88",0.348153214774282,0.609097127222982,0.150478796169631,0.471272229822161,0.783857729138167,0.534541723666211
"89",0.30984952120383,0.609097127222982,0.99452804377565,0.992476060191518,0.456224350205198,0.498632010943912
"90",0.20827633378933,0.609097127222982,0.68296853625171,0.286935704514364,0.955198358413133,0.472298221614227
"91",0.173734610123119,0.609097127222982,0.355335157318741,0.0769493844049248,0.787619699042408,0.518809849521204
"92",0.173734610123119,0.609097127222982,0.318057455540356,0.382352941176471,0.862517099863201,0.611149110807114
"93",0.26265389876881,0.609097127222982,0.986662106703146,0.816689466484268,0.543775649794802,0.676812585499316
"94",0.269151846785226,0.609097127222982,0.96922024623803,0.685362517099863,0.619699042407661,0.690492476060191
"95",0.25547195622435,0.609097127222982,0.419972640218878,0.471272229822161,0.783857729138167,0.764021887824897
"96",0.126538987688098,0.609097127222982,0.648768809849521,0.62140902872777,0.670656634746922,0.815663474692202
"97",0.0978112175102599,0.609097127222982,0.522913816689466,0.552667578659371,0.716484268125855,0.699726402188782
"98",0.168946648426813,0.609097127222982,0.111833105335157,0.329001367989056,0.909712722298222,0.639192886456908
"99",0.298563611491108,0.609097127222982,0.346443228454172,0.656292749658003,0.642612859097127,0.6703146374829
"100",0.334815321477428,0.609097127222982,0.427838577291382,0.631668946648427,0.660396716826265,0.728796169630643
"101",0.339261285909713,0.609097127222982,0.923050615595075,0.845759233926129,0.528727770177839,0.75547195622435
"102",0.371751025991792,0.609097127222982,0.400136798905609,0.480848153214774,0.777701778385773,0.589603283173735
"103",0.26265389876881,0.609097127222982,0.90389876880985,0.306429548563611,0.933652530779754,0.75547195622435
"104",0.203146374829001,0.609097127222982,0.631326949384405,0.522229822161423,0.741792065663475,0.832763337893297
"105",0.269151846785226,0.609097127222982,0.0283857729138167,0.453488372093023,0.801641586867305,0.736320109439125
"106",0.320109439124487,0.609097127222982,0.0403556771545828,0.263679890560876,0.0085499316005472,0.632352941176471
"107",0.359781121751026,0.609097127222982,0.224350205198358,0.562243502051984,0.243502051983584,0.573187414500684
"108",0.451436388508892,0.609097127222982,0.419972640218878,0.938098495212038,0.48187414500684,0.589603283173735
"109",0.457934336525308,0.609097127222982,0.13953488372093,0.552667578659371,0.716484268125855,0.550615595075239
"110",0.544459644322845,0.609097127222982,0.12688098495212,0.424760601915185,0.821477428180575,0.492134062927497
"111",0.563953488372093,0.609097127222982,0.3406292749658,0.204856361149111,0.0393296853625171,0.485978112175103
"112",0.591313269493844,0.609097127222982,0.68296853625171,0.463064295485636,0.175102599179207,0.472298221614227
"113",0.377906976744186,0.609097127222982,0.953146374829001,0.816689466484268,0.543775649794802,0.567373461012312
"114",0.25547195622435,0.609097127222982,0.501709986320109,0.676128590971272,0.627906976744186,0.707592339261286
"115",0.149794801641587,0.609097127222982,0.173392612859097,0.420656634746922,0.824897400820793,0.826949384404925
"116",0.20827633378933,0.609097127222982,0.00752393980848153,0.0769493844049248,0.787619699042408,0.78625170998632
"117",0.39124487004104,0.609097127222982,0.00376196990424077,0.0194938440492476,0.667236662106703,0.714432284541724
"118",0.451436388508892,0.609097127222982,0.111833105335157,0.59610123119015,0.687072503419973,0.707592339261286
"119",0.494870041039672,0.609097127222982,0.800957592339261,0.874145006839945,0.514021887824897,0.720588235294118
"120",0.430574555403557,0.609097127222982,0.545827633378933,0.676128590971272,0.627906976744186,0.694938440492476
"121",0.471956224350205,0.609097127222982,0.150478796169631,0.874145006839945,0.386456908344733,0.616963064295486
"122",0.520519835841313,0.609097127222982,0.0588235294117647,0.411422708618331,0.833447332421341,0.492134062927497
"123",0.569425444596443,0.609097127222982,0.173392612859097,0.332421340629275,0.0519835841313269,0.393638850889193
"124",0.644664842681259,0.609097127222982,0.501709986320109,0.0543775649794802,0.209644322845417,0.35875512995896
"125",0.666552667578659,0.609097127222982,0.715800273597811,0.0714774281805746,0.187072503419973,0.36593707250342
"126",0.677838577291382,0.609097127222982,0.90389876880985,0.0885772913816689,0.165868673050616,0.308481532147743
"127",0.732558139534884,0.609097127222982,0.631326949384405,0.151504787961696,0.0954172366621067,0.294117647058824
"128",0.758207934336525,0.609097127222982,0.690834473324213,0.222982216142271,0.0194938440492476,0.294117647058824
"129",0.805061559507524,0.609097127222982,0.764363885088919,0.204856361149111,0.0393296853625171,0.282489740082079
"130",0.792065663474692,0.609097127222982,0.690834473324213,0.169972640218878,0.0735294117647059,0.326265389876881
"131",0.732558139534884,0.609097127222982,0.604309165526676,0.0338577291381669,0.236320109439124,0.375854993160055
"132",0.700752393980848,0.609097127222982,0.224350205198358,0.0338577291381669,0.236320109439124,0.404582763337893
"133",0.609439124487004,0.609097127222982,0.024281805745554,0.0225718194254446,0.683994528043776,0.431600547195622
"134",0.61593707250342,0.609097127222982,0.885430916552668,0.90389876880985,0.497948016415869,0.457592339261286
"135",0.644664842681259,0.609097127222982,0.965458276333789,0.668262653898769,0.288645690834473,0.426128590971272
"136",0.69391244870041,0.609097127222982,0.690834473324213,0.505813953488372,0.202120383036936,0.263337893296854
"137",0.677838577291382,0.609097127222982,0.166894664842681,0.579343365253078,0.252393980848153,0.22093023255814
"138",0.700752393980848,0.609097127222982,0.307797537619699,0.00752393980848153,0.311901504787962,0.107045143638851
"139",0.544459644322845,0.609097127222982,0.182626538987688,0.463064295485636,0.175102599179207,0.0735294117647059
"140",0.638508891928865,0.609097127222982,0.236320109439124,0.845759233926129,0.372777017783858,0.0906292749658003
"141",0.666552667578659,0.609097127222982,0.830369357045144,0.845759233926129,0.372777017783858,0.122777017783858
"142",0.677838577291382,0.609097127222982,0.761627906976744,0.212722298221614,0.027359781121751,0.045827633378933
"143",0.638508891928865,0.609097127222982,0.673392612859097,0.0482216142270862,0.215116279069767,0.0406976744186047
"144",0.540355677154583,0.609097127222982,0.721614227086183,0.938098495212038,0.418946648426813,0.159028727770178
"145",0.601915184678523,0.609097127222982,0.355335157318741,0.706224350205198,0.602941176470588,0.326265389876881
"146",0.59610123119015,0.609097127222982,0.410396716826265,0.796853625170999,0.344733242134063,0.338919288645691
"147",0.677838577291382,0.609097127222982,0.473666210670315,0.0837893296853625,0.17202462380301,0.228796169630643
"148",0.650820793433653,0.609097127222982,0.00136798905608755,0.0102599179206566,0.607387140902873,0.301983584131327
"149",0.644664842681259,0.609097127222982,0.21203830369357,0.647058823529412,0.648426812585499,0.375854993160055
"150",0.687414500683995,0.609097127222982,0.726744186046512,0.568057455540356,0.247264021887825,0.370725034199726
"151",0.569425444596443,0.609097127222982,0.246580027359781,0.522229822161423,0.218536251709986,0.414158686730506
"152",0.805061559507524,0.609097127222982,0.715800273597811,0.138850889192886,0.106019151846785,0.399110807113543
"153",0.845075239398085,0.609097127222982,0.631326949384405,0.164158686730506,0.0786593707250342,0.386114911080711
"154",0.700752393980848,0.609097127222982,0.346443228454172,0.136114911080711,0.109439124487004,0.345075239398085
"155",0.820109439124487,0.609097127222982,0.748290013679891,0.176470588235294,0.0663474692202462,0.28796169630643
"156",0.87311901504788,0.609097127222982,0.76983584131327,0.143980848153215,0.101573187414501,0.245554035567715
"157",0.87311901504788,0.609097127222982,0.834473324213406,0.143980848153215,0.101573187414501,0.210670314637483
"158",0.609439124487004,0.609097127222982,0.436730506155951,0.611833105335157,0.267783857729138,0.177838577291382
"159",0.666552667578659,0.609097127222982,0.783515731874145,0.169972640218878,0.0735294117647059,0.107045143638851
"160",0.677838577291382,0.609097127222982,0.748290013679891,0.176470588235294,0.0663474692202462,0.138166894664843
"161",0.820109439124487,0.609097127222982,0.76983584131327,0.19562243502052,0.0448016415868673,0.245554035567715
"162",0.87311901504788,0.609097127222982,0.545827633378933,0.143980848153215,0.101573187414501,0.301983584131327
"163",0.832763337893297,0.609097127222982,0.436730506155951,0.136114911080711,0.109439124487004,0.22093023255814
"164",0.892954856361149,0.609097127222982,0.13953488372093,0.475718194254446,0.183652530779754,0.107045143638851
"165",0.820109439124487,0.609097127222982,0.511285909712722,0.512995896032832,0.749316005471956,0.060875512995896
"166",0.633036935704514,0.609097127222982,0.915184678522572,0.522229822161423,0.218536251709986,0.245554035567715
"167",0.720246238030096,0.609097127222982,0.665526675786594,0.37311901504788,0.0919972640218878,0.431600547195622
"168",0.732558139534884,0.609097127222982,0.571819425444596,0.207934336525308,0.0331737346101231,0.35875512995896
"169",0.779753761969904,0.609097127222982,0.638850889192886,0.169972640218878,0.0735294117647059,0.263337893296854
"170",0.832763337893297,0.609097127222982,0.665526675786594,0.180916552667579,0.0619015047879617,0.28796169630643
"171",0.857729138166895,0.609097127222982,0.427838577291382,0.176470588235294,0.0663474692202462,0.326265389876881
"172",0.87311901504788,0.609097127222982,0.564295485636115,0.104309165526676,0.141928864569083,0.28796169630643
"173",0.87311901504788,0.609097127222982,0.748290013679891,0.120725034199726,0.124829001367989,0.149452804377565
"174",0.950752393980848,0.609097127222982,0.810533515731874,0.130300957592339,0.113201094391245,0.149452804377565
"175",0.950752393980848,0.609097127222982,0.862859097127223,0.094391244870041,0.160054719562244,0.192202462380301
"176",0.950752393980848,0.609097127222982,0.819767441860465,0.100205198358413,0.148084815321477,0.159028727770178
"177",0.961012311901505,0.609097127222982,0.850889192886457,0.19562243502052,0.0448016415868673,0.149452804377565
"178",0.950752393980848,0.609097127222982,0.859097127222982,0.189808481532148,0.04890560875513,0.237004103967168
"179",0.950752393980848,0.609097127222982,0.593365253077975,0.189808481532148,0.04890560875513,0.270519835841313
"180",0.907318741450068,0.609097127222982,0.490766073871409,0.207934336525308,0.0331737346101231,0.245554035567715
"181",0.892954856361149,0.609097127222982,0.355335157318741,0.338577291381669,0.0574555403556772,0.144322845417237
"182",0.917578659370725,0.609097127222982,0.436730506155951,0.234268125854993,0.0085499316005472,0.0735294117647059
"183",0.832763337893297,0.609097127222982,0.365595075239398,0.660396716826265,0.283515731874145,0.0512995896032832
"184",0.768467852257182,0.609097127222982,0.481190150478796,0.40218878248974,0.116279069767442,0.0882352941176471
"185",0.720246238030096,0.609097127222982,0.355335157318741,0.463064295485636,0.175102599179207,0.263337893296854
"186",0.779753761969904,0.609097127222982,0.410396716826265,0.338577291381669,0.0574555403556772,0.314637482900137
"187",0.845075239398085,0.609097127222982,0.604309165526676,0.169972640218878,0.0735294117647059,0.205198358413133
"188",0.857729138166895,0.609097127222982,0.748290013679891,0.124487004103967,0.121067031463748,0.198700410396717
"189",0.820109439124487,0.609097127222982,0.665526675786594,0.136114911080711,0.109439124487004,0.332079343365253
"190",0.87311901504788,0.609097127222982,0.941518467852257,0.0885772913816689,0.165868673050616,0.198700410396717
"191",0.87311901504788,0.609097127222982,0.973324213406293,0.108071135430917,0.138850889192886,0.060875512995896
"192",0.892954856361149,0.609097127222982,0.847469220246238,0.180916552667579,0.0619015047879617,0.116621067031464
"193",0.939808481532148,0.609097127222982,0.824897400820793,0.220246238030096,0.0225718194254446,0.198700410396717
"194",0.929548563611491,0.609097127222982,0.576949384404925,0.209644322845417,0.0307797537619699,0.228796169630643
"195",0.917578659370725,0.609097127222982,0.374829001367989,0.11593707250342,0.130984952120383,0.237004103967168
"196",0.968194254445964,0.609097127222982,0.701436388508892,0.0482216142270862,0.215116279069767,0.163474692202462
"197",0.939808481532148,0.609097127222982,0.927838577291382,0.0748974008207934,0.180916552667579,0.132010943912449
"198",0.968194254445964,0.609097127222982,0.888508891928865,0.104309165526676,0.141928864569083,0.177838577291382
"199",0.939808481532148,0.609097127222982,0.843023255813954,0.156292749658003,0.0892612859097127,0.276675786593707
"200",0.939808481532148,0.609097127222982,0.789329685362517,0.111149110807114,0.135088919288646,0.270519835841313
"201",0.917578659370725,0.609097127222982,0.726744186046512,0.151504787961696,0.0954172366621067,0.237004103967168
"202",0.87311901504788,0.609097127222982,0.374829001367989,0.180916552667579,0.0619015047879617,0.338919288645691
"203",0.892954856361149,0.609097127222982,0.284541723666211,0.475718194254446,0.183652530779754,0.399110807113543
"204",0.845075239398085,0.609097127222982,0.533173734610123,0.90389876880985,0.400820793433653,0.332079343365253
"205",0.950752393980848,0.609097127222982,0.166894664842681,0.264705882352941,0.0109439124487004,0.320793433652531
"206",0.973666210670315,0.609097127222982,0.254445964432285,0.0434336525307798,0.221956224350205,0.282489740082079
"207",0.978796169630643,0.609097127222982,0.583105335157319,0.079343365253078,0.177838577291382,0.198700410396717
"208",0.982558139534884,0.609097127222982,0.776675786593707,0.094391244870041,0.160054719562244,0.167236662106703
"209",0.968194254445964,0.609097127222982,0.740424076607387,0.108071135430917,0.138850889192886,0.15389876880985
"210",0.978796169630643,0.609097127222982,0.473666210670315,0.094391244870041,0.160054719562244,0.215116279069767
"211",0.950752393980848,0.609097127222982,0.193570451436389,0.562243502051984,0.243502051983584,0.198700410396717
"212",0.907318741450068,0.609097127222982,0.658002735978112,0.938098495212038,0.48187414500684,0.177838577291382
"213",0.633036935704514,0.609097127222982,0.960328317373461,0.74281805745554,0.581395348837209,0.0646374829001368
"214",0.620383036935705,0.609097127222982,0.978454172366621,0.845759233926129,0.372777017783858,0.0543775649794802
"215",0.624829001367989,0.609097127222982,0.850889192886457,0.992476060191518,0.456224350205198,0.0574555403556772
"216",0.584131326949384,0.609097127222982,0.355335157318741,0.874145006839945,0.514021887824897,0.0406976744186047
"217",0.650820793433653,0.609097127222982,0.254445964432285,0.90389876880985,0.497948016415869,0.0543775649794802
"218",0.624829001367989,0.609097127222982,0.690834473324213,0.522229822161423,0.218536251709986,0.237004103967168
"219",0.758207934336525,0.609097127222982,0.715800273597811,0.90389876880985,0.497948016415869,0.35875512995896
"220",0.892954856361149,0.609097127222982,0.616963064295486,0.874145006839945,0.386456908344733,0.251709986320109
"221",0.845075239398085,0.609097127222982,0.390218878248974,0.660396716826265,0.283515731874145,0.116621067031464
"222",0.805061559507524,0.609097127222982,0.264021887824897,0.415526675786594,0.127564979480164,0.060875512995896
"223",0.845075239398085,0.609097127222982,0.307797537619699,0.160738714090287,0.0848153214774282,0.0646374829001368
"224",0.87311901504788,0.609097127222982,0.410396716826265,0.28077975376197,0.0157318741450068,0.144322845417237
"225",0.620383036935705,0.609097127222982,0.576949384404925,0.668262653898769,0.288645690834473,0.381326949384405
"226",0.644664842681259,0.609097127222982,0.456224350205198,0.651846785225718,0.280095759233926,0.426128590971272
"227",0.758207934336525,0.609097127222982,0.182626538987688,0.59233926128591,0.259917920656635,0.35875512995896
"228",0.792065663474692,0.609097127222982,0.274623803009576,0.254787961696306,0.00512995896032832,0.28796169630643
"229",0.805061559507524,0.609097127222982,0.465116279069767,0.90389876880985,0.400820793433653,0.294117647058824
"230",0.700752393980848,0.609097127222982,0.564295485636115,0.816689466484268,0.543775649794802,0.276675786593707
"231",0.609439124487004,0.609097127222982,0.346443228454172,0.694596443228454,0.611833105335157,0.177838577291382
"232",0.573871409028728,0.609097127222982,0.984268125854993,0.642270861833105,0.276333789329685,0.097469220246238
"233",0.732558139534884,0.609097127222982,0.446990424076607,0.845759233926129,0.372777017783858,0.320793433652531
"234",0.758207934336525,0.609097127222982,0.0714774281805746,0.637824897400821,0.654240766073871,0.320793433652531
"235",0.779753761969904,0.609097127222982,0.0865253077975376,0.489398084815321,0.193228454172367,0.270519835841313
"236",0.820109439124487,0.609097127222982,0.0642954856361149,0.0150478796169631,0.634746922024624,0.186046511627907
"237",0.892954856361149,0.609097127222982,0.564295485636115,0.0280437756497948,0.241450068399453,0.097469220246238
"238",0.950752393980848,0.609097127222982,0.923050615595075,0.0574555403556772,0.203830369357045,0.0478796169630643
"239",0.892954856361149,0.609097127222982,0.795827633378933,0.0560875512995896,0.205198358413133,0.024281805745554
"240",0.700752393980848,0.609097127222982,0.173392612859097,0.0249658002735978,0.256155950752394,0.0157318741450068
"241",0.832763337893297,0.609097127222982,0.0434336525307798,0.156292749658003,0.0892612859097127,0.0328317373461012
"242",0.917578659370725,0.609097127222982,0.0865253077975376,0.151504787961696,0.0954172366621067,0.0646374829001368
"243",0.87311901504788,0.609097127222982,0.15766073871409,0.938098495212038,0.48187414500684,0.107045143638851
"244",0.892954856361149,0.609097127222982,0.024281805745554,0.557113543091655,0.713064295485636,0.15389876880985
"245",0.939808481532148,0.609097127222982,0.284541723666211,0.0259917920656635,0.253761969904241,0.122777017783858
"246",0.929548563611491,0.609097127222982,0.024281805745554,0.000683994528043776,0.430916552667579,0.15389876880985
"247",0.978796169630643,0.609097127222982,0.0865253077975376,0.00478796169630643,0.326949384404925,0.263337893296854
"248",0.87311901504788,0.609097127222982,0.0530095759233926,0.816689466484268,0.356703146374829,0.301983584131327
"249",0.687414500683995,0.609097127222982,0.119699042407661,0.611833105335157,0.676128590971272,0.215116279069767
"250",0.758207934336525,0.609097127222982,0.10328317373461,0.590971272229822,0.257865937072503,0.138166894664843
"251",0.710328317373461,0.609097127222982,0.355335157318741,0.651846785225718,0.280095759233926,0.198700410396717
"252",0.620383036935705,0.609097127222982,0.166894664842681,0.772229822161423,0.565321477428181,0.404582763337893
"253",0.659712722298222,0.609097127222982,0.0150478796169631,0.74281805745554,0.581395348837209,0.375854993160055
"254",0.710328317373461,0.609097127222982,0.00683994528043776,0.475718194254446,0.183652530779754,0.205198358413133
"255",0.792065663474692,0.609097127222982,0.0588235294117647,0.274623803009576,0.0129958960328317,0.270519835841313
"256",0.745554035567715,0.609097127222982,0.12688098495212,0.397058823529412,0.845759233926129,0.431600547195622
"257",0.687414500683995,0.609097127222982,0.193570451436389,0.694596443228454,0.611833105335157,0.44562243502052
"258",0.732558139534884,0.609097127222982,0.678864569083447,0.772229822161423,0.565321477428181,0.38953488372093
"259",0.633036935704514,0.609097127222982,0.3406292749658,0.874145006839945,0.514021887824897,0.301983584131327
"260",0.892954856361149,0.609097127222982,0.76983584131327,0.971272229822161,0.44015047879617,0.251709986320109
"261",0.732558139534884,0.609097127222982,0.837893296853625,0.647058823529412,0.648426812585499,0.186046511627907
"262",0.654924760601915,0.609097127222982,0.824897400820793,0.90389876880985,0.497948016415869,0.308481532147743
"263",0.638508891928865,0.609097127222982,0.604309165526676,0.816689466484268,0.356703146374829,0.448700410396717
"264",0.687414500683995,0.609097127222982,0.299247606019152,0.772229822161423,0.333789329685363,0.452120383036936
"265",0.69391244870041,0.609097127222982,0.776675786593707,0.90389876880985,0.497948016415869,0.408686730506156
"266",0.720246238030096,0.609097127222982,0.748290013679891,0.660396716826265,0.283515731874145,0.386114911080711
"267",0.758207934336525,0.609097127222982,0.583105335157319,0.59233926128591,0.259917920656635,0.393638850889193
"268",0.671340629274966,0.609097127222982,0.193570451436389,0.294459644322845,0.944938440492476,0.420656634746922
"269",0.650820793433653,0.609097127222982,0.326265389876881,0.458960328317373,0.795485636114911,0.370725034199726
"270",0.687414500683995,0.609097127222982,0.96203830369357,0.728112175102599,0.30984952120383,0.332079343365253
"271",0.687414500683995,0.609097127222982,0.955540355677155,0.845759233926129,0.372777017783858,0.381326949384405
